review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
3176,WE Telecom Egypt,Arabic,Mixed,3,Tanta,18-25,Heavy User,Mobile Data,2025-03-28 18:38,السرعة حلوة بس الدعم ضعيف لكن التجربة مش ثابتة في Tanta. أنا heavy user. على Mobile Data. تقريبا ..
2913,WE Telecom Egypt,Arabic,Positive,4,Assiut,46-60,Parent,Mobile Plan,2026-04-24 09:06,التحميل سريع وده فرق معايا كتير في Assiut. أنا parent. على Mobile Plan. تقريبا 😊
3383,WE Telecom Egypt,Arabic,Negative,2,Giza,46-60,Gamer,Fiber Internet,2025-04-05 06:31,الباقة غالية وده مسبب لي مشكلة كبيرة في Giza. أنا gamer. على Fiber Internet. تقريبا 🙂
8077,Etisalat Egypt,Arabic,Neutral,3,Giza,46-60,Parent,Mobile Plan,2025-05-16 04:01,استخدمه بشكل يومي في Giza. أنا parent. على Mobile Plan. تقريبا !!!
1153,Vodafone Egypt,Arabic,Highly Negative,1,Mansoura,46-60,Student,Fiber Internet,2026-01-26 20:05,الشبكة بتقطع بجد حاجة مستفزة في Mansoura. أنا student. على Fiber Internet. للأسف ..
4936,WE Telecom Egypt,English,Highly Negative,1,Tanta,36-45,Remote Worker,Mobile Data,2025-05-15 18:39,way too expensive for the service I keep having the same problem. in Tanta as a remote worker on Mobile Data literally 🔥
5771,Orange Egypt,Arabic,Mixed,3,Aswan,18-25,Business User,Mobile Data,2025-08-26 11:12,الشبكة كويسة لكن الأسعار عالية لكن التجربة مش ثابتة في Aswan. للشغل. على Mobile Data. يعني 😕
8509,Etisalat Egypt,Arabic,Negative,2,Mansoura,36-45,Gamer,Mobile Data,2025-10-11 11:00,خدمة العملاء سيئة وكل يوم نفس المعاناة في Mansoura. أنا gamer. على Mobile Data. يعني 😕
6136,Orange Egypt,Arabic,Highly Negative,1,Aswan,26-35,Business User,Home Internet,2025-01-12 04:38,الشبكة بتقطع وده مسبب لي مشكلة كبيرة في Aswan. للشغل. على Home Internet. للأسف 😊
6440,Orange Egypt,English,Highly Positive,5,Luxor,46-60,Business User,Mobile Plan,2025-11-25 13:30,great speed and stable coverage No major issues so far. in Luxor for work on Mobile Plan pretty much ...
8765,Etisalat Egypt,English,Highly Positive,5,Giza,36-45,Casual Customer,Mobile Data,2025-01-28 16:47,calls are crystal clear Works better than expected. in Giza as a casual customer on Mobile Data pretty much !!
9099,Etisalat Egypt,English,Positive,4,Ismailia,18-25,Elderly User,Mobile Plan,2025-03-10 00:24,calls are crystal clear I use it every day. in Ismailia as a elderly user on Mobile Plan honestly !!
828,Vodafone Egypt,Arabic,Mixed,3,Ismailia,26-35,Business User,Mobile Plan,2025-04-08 20:28,العروض ممتازة والخدمة متعبة بس فيه شوية مشاكل في Ismailia. للشغل. على Mobile Plan. بصراحة 😊
9206,Etisalat Egypt,English,Neutral,3,Assiut,36-45,Student,Home Internet,2025-01-18 23:49,standard experience in Assiut as a student on Home Internet overall 😐
7293,Orange Egypt,English,Highly Negative,1,Tanta,46-60,Elderly User,Mobile Data,2025-08-14 20:04,billing is confusing Not worth the money. in Tanta as a elderly user on Mobile Data pretty much 🙂
1918,Vodafone Egypt,English,Mixed,3,Luxor,36-45,Remote Worker,Home Internet,2025-10-02 22:05,fast internet but poor support Decent but needs improvement. in Luxor as a remote worker on Home Internet honestly 🙂
7830,Etisalat Egypt,Arabic,Positive,4,Luxor,36-45,Gamer,Home Internet,2026-05-21 13:35,المكالمات واضحة جدا وبيوفر لي الوقت في Luxor. أنا gamer. على Home Internet. حاليا ..
653,Vodafone Egypt,Arabic,Mixed,3,Port Said,18-25,Heavy User,Mobile Data,2025-02-11 15:46,العروض ممتازة والخدمة متعبة بس محتاج تحسين في Port Said. أنا heavy user. على Mobile Data. بصراحة !!!
9182,Etisalat Egypt,English,Neutral,3,Cairo,26-35,Heavy User,Fiber Internet,2025-03-18 07:45,nothing special but acceptable in Cairo as a heavy user on Fiber Internet literally ...
1308,Vodafone Egypt,English,Highly Positive,5,Port Said,46-60,Remote Worker,Mobile Data,2026-03-18 08:29,good value for the package I use it every day. in Port Said as a remote worker on Mobile Data overall 🔥
4430,WE Telecom Egypt,English,Mixed,3,Alexandria,46-60,Casual Customer,Mobile Data,2025-10-22 02:21,"nice offers, annoying app bugs Good in some parts, bad in others. in Alexandria as a casual customer on Mobile Data literally ..."
8737,Etisalat Egypt,Arabic,Highly Negative,1,Mansoura,26-35,Parent,Mobile Plan,2026-04-21 17:41,الباقة غالية ومش لاقي حل في Mansoura. أنا parent. على Mobile Plan. حاليا 😊
1989,Vodafone Egypt,English,Mixed,3,Alexandria,26-35,Student,Mobile Data,2025-10-27 08:09,"nice offers, annoying app bugs Decent but needs improvement. in Alexandria as a student on Mobile Data pretty much 🔥"
3910,WE Telecom Egypt,English,Highly Positive,5,Port Said,26-35,Heavy User,Mobile Data,2025-04-30 18:49,customer support was helpful No major issues so far. in Port Said as a heavy user on Mobile Data honestly 😐
1932,Vodafone Egypt,English,Mixed,3,Alexandria,18-25,Gamer,Fiber Internet,2025-08-13 07:19,"nice offers, annoying app bugs Good in some parts, bad in others. in Alexandria as a gamer on Fiber Internet honestly 🙂"
2211,Vodafone Egypt,English,Negative,2,Ismailia,36-45,Heavy User,Mobile Data,2026-02-19 12:16,signal drops often Very frustrating. in Ismailia as a heavy user on Mobile Data sometimes 🙂
6393,Orange Egypt,English,Highly Positive,5,Giza,36-45,Gamer,Home Internet,2025-01-22 07:40,calls are crystal clear Works better than expected. in Giza as a gamer on Home Internet literally ...
9140,Etisalat Egypt,English,Positive,4,Alexandria,18-25,Heavy User,Mobile Plan,2025-07-10 23:42,good value for the package No major issues so far. in Alexandria as a heavy user on Mobile Plan pretty much !!
5738,Orange Egypt,Arabic,Mixed,3,Giza,18-25,Gamer,Home Internet,2025-04-21 04:32,الشبكة كويسة لكن الأسعار عالية بس محتاج تحسين في Giza. أنا gamer. على Home Internet. بصراحة 😊
3112,WE Telecom Egypt,Arabic,Neutral,3,Ismailia,26-35,Student,Fiber Internet,2025-10-06 21:09,فيه مميزات وعيوب في Ismailia. أنا student. على Fiber Internet. حاليا 😕
4623,WE Telecom Egypt,English,Negative,2,Assiut,46-60,Gamer,Fiber Internet,2025-02-23 22:24,billing is confusing Very frustrating. in Assiut as a gamer on Fiber Internet pretty much 🙂
3682,WE Telecom Egypt,Arabic,Highly Negative,1,Assiut,18-25,Parent,Mobile Plan,2025-06-30 07:25,فيه تأخير في الرد بجد حاجة مستفزة في Assiut. أنا parent. على Mobile Plan. تقريبا 🔥
5050,Orange Egypt,Arabic,Highly Positive,5,Giza,18-25,Student,Mobile Plan,2025-11-24 12:46,المكالمات واضحة جدا وده فرق معايا كتير في Giza. أنا student. على Mobile Plan. للأسف 😕
7338,Orange Egypt,English,Highly Negative,1,Luxor,26-35,Business User,Home Internet,2025-04-02 07:20,way too expensive for the service Totally unreliable. in Luxor for work on Home Internet honestly 😐
9690,Etisalat Egypt,English,Negative,2,Assiut,46-60,Parent,Fiber Internet,2025-09-07 03:41,support takes too long Not worth the money. in Assiut as a parent on Fiber Internet literally !!
2783,WE Telecom Egypt,Arabic,Positive,4,Aswan,18-25,Heavy User,Mobile Data,2026-04-14 22:54,الشبكة قوية في منطقتي والخدمة فعلا ممتازة في Aswan. أنا heavy user. على Mobile Data. بصراحة !!!
7175,Orange Egypt,English,Negative,2,Mansoura,18-25,Student,Fiber Internet,2026-06-14 20:52,internet is painfully slow I keep having the same problem. in Mansoura as a student on Fiber Internet overall 🙂
8496,Etisalat Egypt,Arabic,Negative,2,Cairo,36-45,Business User,Mobile Data,2026-01-08 03:26,التطبيق بيهنج ومش لاقي حل في Cairo. للشغل. على Mobile Data. يعني ..
4958,WE Telecom Egypt,English,Highly Negative,1,Tanta,26-35,Parent,Fiber Internet,2025-05-24 02:05,the app keeps crashing Totally unreliable. in Tanta as a parent on Fiber Internet overall 😡
9326,Etisalat Egypt,English,Neutral,3,Port Said,26-35,Casual Customer,Mobile Data,2026-05-11 06:18,standard experience in Port Said as a casual customer on Mobile Data sometimes !!
2336,Vodafone Egypt,English,Highly Negative,1,Aswan,36-45,Business User,Mobile Data,2026-03-06 17:00,billing is confusing Very frustrating. in Aswan for work on Mobile Data pretty much 🔥
2457,Vodafone Egypt,English,Highly Negative,1,Port Said,36-45,Heavy User,Mobile Data,2026-03-07 04:15,internet is painfully slow I keep having the same problem. in Port Said as a heavy user on Mobile Data literally 🔥
970,Vodafone Egypt,Arabic,Negative,2,Giza,18-25,Gamer,Home Internet,2026-01-05 23:51,خدمة العملاء سيئة ومش لاقي حل في Giza. أنا gamer. على Home Internet. تقريبا ..
3921,WE Telecom Egypt,English,Highly Positive,5,Ismailia,18-25,Parent,Mobile Data,2025-04-03 09:24,great speed and stable coverage No major issues so far. in Ismailia as a parent on Mobile Data sometimes ...
8222,Etisalat Egypt,Arabic,Mixed,3,Cairo,36-45,Casual Customer,Home Internet,2025-09-29 22:39,العروض ممتازة والخدمة متعبة بس فيه شوية مشاكل في Cairo. أنا casual customer. على Home Internet. بصراحة 😊
4296,WE Telecom Egypt,English,Neutral,3,Cairo,36-45,Student,Mobile Plan,2026-05-06 00:36,average service overall in Cairo as a student on Mobile Plan sometimes 😡
2738,WE Telecom Egypt,Arabic,Positive,4,Assiut,26-35,Parent,Fiber Internet,2025-04-26 19:25,التحميل سريع وده فرق معايا كتير في Assiut. أنا parent. على Fiber Internet. يعني 😕
9711,Etisalat Egypt,English,Negative,2,Luxor,36-45,Casual Customer,Fiber Internet,2025-03-21 03:35,billing is confusing Not worth the money. in Luxor as a casual customer on Fiber Internet overall ...
450,Vodafone Egypt,Arabic,Neutral,3,Luxor,46-60,Parent,Mobile Data,2025-06-29 20:31,استخدمه بشكل يومي في Luxor. أنا parent. على Mobile Data. بصراحة 😕
4103,WE Telecom Egypt,English,Positive,4,Alexandria,26-35,Elderly User,Home Internet,2025-05-13 22:34,customer support was helpful Really happy with it. in Alexandria as a elderly user on Home Internet pretty much !!
6545,Orange Egypt,English,Positive,4,Aswan,26-35,Casual Customer,Home Internet,2026-03-04 01:00,calls are crystal clear Really happy with it. in Aswan as a casual customer on Home Internet sometimes 🙂
8746,Etisalat Egypt,Arabic,Highly Negative,1,Alexandria,18-25,Elderly User,Mobile Data,2026-02-01 06:38,التطبيق بيهنج وده مسبب لي مشكلة كبيرة في Alexandria. أنا elderly user. على Mobile Data. حاليا 🔥
4584,WE Telecom Egypt,English,Mixed,3,Cairo,46-60,Parent,Mobile Plan,2025-10-12 23:26,"clear calls, but speed fluctuates Works okay, not great. in Cairo as a parent on Mobile Plan literally 😡"
1681,Vodafone Egypt,English,Neutral,3,Alexandria,36-45,Business User,Home Internet,2025-01-22 16:56,nothing special but acceptable in Alexandria for work on Home Internet pretty much ...
5947,Orange Egypt,Arabic,Negative,2,Aswan,36-45,Gamer,Home Internet,2025-09-15 13:30,فيه تأخير في الرد بجد حاجة مستفزة في Aswan. أنا gamer. على Home Internet. للأسف 😕
9806,Etisalat Egypt,English,Highly Negative,1,Mansoura,46-60,Gamer,Mobile Plan,2025-10-08 08:14,internet is painfully slow Not worth the money. in Mansoura as a gamer on Mobile Plan overall !!
8277,Etisalat Egypt,Arabic,Mixed,3,Aswan,18-25,Business User,Fiber Internet,2025-09-18 03:03,الشبكة كويسة لكن الأسعار عالية بس محتاج تحسين في Aswan. للشغل. على Fiber Internet. تقريبا 😊
2035,Vodafone Egypt,English,Mixed,3,Alexandria,26-35,Parent,Mobile Plan,2025-06-24 07:01,fast internet but poor support Decent but needs improvement. in Alexandria as a parent on Mobile Plan sometimes 🔥
1162,Vodafone Egypt,Arabic,Highly Negative,1,Cairo,18-25,Elderly User,Mobile Plan,2026-02-23 20:28,التطبيق بيهنج بجد حاجة مستفزة في Cairo. أنا elderly user. على Mobile Plan. يعني 🔥
4465,WE Telecom Egypt,English,Mixed,3,Mansoura,36-45,Casual Customer,Home Internet,2025-11-30 19:01,"clear calls, but speed fluctuates Good in some parts, bad in others. in Mansoura as a casual customer on Home Internet overall 🔥"
3407,WE Telecom Egypt,Arabic,Negative,2,Cairo,46-60,Heavy User,Mobile Plan,2025-02-03 08:34,خدمة العملاء سيئة وكل يوم نفس المعاناة في Cairo. أنا heavy user. على Mobile Plan. للأسف 😊
4885,WE Telecom Egypt,English,Highly Negative,1,Port Said,18-25,Remote Worker,Mobile Data,2026-03-03 20:39,internet is painfully slow Very frustrating. in Port Said as a remote worker on Mobile Data sometimes 🙂
3119,WE Telecom Egypt,Arabic,Neutral,3,Cairo,26-35,Parent,Mobile Data,2025-05-02 11:00,لا كويس ولا وحش في Cairo. أنا parent. على Mobile Data. بصراحة 🙂
3759,WE Telecom Egypt,English,Highly Positive,5,Giza,36-45,Gamer,Mobile Plan,2025-11-11 06:03,calls are crystal clear Really happy with it. in Giza as a gamer on Mobile Plan pretty much !!
3765,WE Telecom Egypt,English,Highly Positive,5,Luxor,18-25,Parent,Fiber Internet,2026-06-15 13:32,calls are crystal clear Really happy with it. in Luxor as a parent on Fiber Internet sometimes 🔥
4298,WE Telecom Egypt,English,Neutral,3,Cairo,36-45,Heavy User,Home Internet,2026-01-03 08:39,decent for browsing in Cairo as a heavy user on Home Internet literally ...
7697,Etisalat Egypt,Arabic,Highly Positive,5,Mansoura,36-45,Parent,Mobile Data,2026-06-20 23:55,خدمة العملاء محترمة ومرتاح جدًا في الاستخدام في Mansoura. أنا parent. على Mobile Data. يعني !!!
5204,Orange Egypt,Arabic,Highly Positive,5,Tanta,18-25,Remote Worker,Fiber Internet,2025-10-26 04:17,المكالمات واضحة جدا والخدمة فعلا ممتازة في Tanta. أنا remote worker. على Fiber Internet. بصراحة 😊
1566,Vodafone Egypt,English,Positive,4,Aswan,26-35,Parent,Mobile Data,2026-02-07 10:42,calls are crystal clear I use it every day. in Aswan as a parent on Mobile Data literally !!
9766,Etisalat Egypt,English,Negative,2,Luxor,36-45,Elderly User,Mobile Data,2026-05-16 10:13,the app keeps crashing Not worth the money. in Luxor as a elderly user on Mobile Data pretty much ...
3944,WE Telecom Egypt,English,Highly Positive,5,Cairo,26-35,Parent,Home Internet,2026-01-21 06:44,calls are crystal clear Works better than expected. in Cairo as a parent on Home Internet overall ...
3470,WE Telecom Egypt,Arabic,Negative,2,Alexandria,46-60,Casual Customer,Home Internet,2025-11-04 14:49,فيه تأخير في الرد ومش لاقي حل في Alexandria. أنا casual customer. على Home Internet. يعني !!!
5953,Orange Egypt,Arabic,Negative,2,Ismailia,36-45,Business User,Home Internet,2025-07-03 04:34,النت بطيء جدا بجد حاجة مستفزة في Ismailia. للشغل. على Home Internet. حاليا 🙂
4437,WE Telecom Egypt,English,Mixed,3,Ismailia,46-60,Heavy User,Mobile Plan,2025-06-28 19:11,"stable most of the time, not always Works okay, not great. in Ismailia as a heavy user on Mobile Plan pretty much 🙂"
6801,Orange Egypt,English,Neutral,3,Tanta,26-35,Casual Customer,Mobile Plan,2026-04-24 21:21,decent for browsing in Tanta as a casual customer on Mobile Plan literally 😡
6180,Orange Egypt,Arabic,Highly Negative,1,Alexandria,18-25,Gamer,Fiber Internet,2025-07-03 21:19,خدمة العملاء سيئة وده مسبب لي مشكلة كبيرة في Alexandria. أنا gamer. على Fiber Internet. يعني !!!
9399,Etisalat Egypt,English,Mixed,3,Aswan,46-60,Parent,Mobile Data,2025-03-26 19:48,"nice offers, annoying app bugs Nice features, but the experience is inconsistent. in Aswan as a parent on Mobile Data overall 😐"
1108,Vodafone Egypt,Arabic,Highly Negative,1,Aswan,36-45,Parent,Mobile Data,2026-05-20 11:42,خدمة العملاء سيئة وده مسبب لي مشكلة كبيرة في Aswan. أنا parent. على Mobile Data. يعني !!!
8572,Etisalat Egypt,Arabic,Highly Negative,1,Aswan,26-35,Elderly User,Fiber Internet,2025-09-17 09:39,النت بطيء جدا وكل يوم نفس المعاناة في Aswan. أنا elderly user. على Fiber Internet. بصراحة ..
1159,Vodafone Egypt,Arabic,Highly Negative,1,Port Said,46-60,Remote Worker,Fiber Internet,2026-04-10 00:10,الشبكة بتقطع بجد حاجة مستفزة في Port Said. أنا remote worker. على Fiber Internet. يعني 🔥
8810,Etisalat Egypt,English,Highly Positive,5,Port Said,18-25,Parent,Fiber Internet,2025-10-12 08:40,reliable network in my area I use it every day. in Port Said as a parent on Fiber Internet literally 😐
871,Vodafone Egypt,Arabic,Negative,2,Luxor,36-45,Heavy User,Fiber Internet,2026-02-11 01:00,خدمة العملاء سيئة وكل يوم نفس المعاناة في Luxor. أنا heavy user. على Fiber Internet. بصراحة 🙂
5384,Orange Egypt,Arabic,Positive,4,Mansoura,36-45,Student,Mobile Data,2026-06-08 13:27,الشبكة قوية في منطقتي وبيوفر لي الوقت في Mansoura. أنا student. على Mobile Data. تقريبا 😕
8646,Etisalat Egypt,Arabic,Highly Negative,1,Luxor,36-45,Gamer,Mobile Data,2026-03-23 07:49,خدمة العملاء سيئة وده مسبب لي مشكلة كبيرة في Luxor. أنا gamer. على Mobile Data. يعني 🙂
3665,WE Telecom Egypt,Arabic,Highly Negative,1,Mansoura,18-25,Business User,Mobile Data,2025-12-25 00:08,التطبيق بيهنج وكل يوم نفس المعاناة في Mansoura. للشغل. على Mobile Data. للأسف ..
5672,Orange Egypt,Arabic,Mixed,3,Cairo,46-60,Remote Worker,Fiber Internet,2025-07-15 05:09,التطبيق مفيد لكن فيه bugs مع إن فيه عيوب واضحة في Cairo. أنا remote worker. على Fiber Internet. تقريبا 🙂
1630,Vodafone Egypt,English,Positive,4,Luxor,26-35,Gamer,Home Internet,2026-06-17 22:35,reliable network in my area I use it every day. in Luxor as a gamer on Home Internet pretty much ...
4401,WE Telecom Egypt,English,Mixed,3,Giza,36-45,Elderly User,Mobile Data,2025-04-30 06:21,"fast internet but poor support Good in some parts, bad in others. in Giza as a elderly user on Mobile Data sometimes !!"
4968,WE Telecom Egypt,English,Highly Negative,1,Assiut,36-45,Remote Worker,Mobile Plan,2025-01-26 18:01,signal drops often Very frustrating. in Assiut as a remote worker on Mobile Plan literally ...
672,Vodafone Egypt,Arabic,Mixed,3,Assiut,18-25,Casual Customer,Mobile Data,2025-05-23 21:35,السرعة حلوة بس الدعم ضعيف بس محتاج تحسين في Assiut. أنا casual customer. على Mobile Data. حاليا 😊
6463,Orange Egypt,English,Positive,4,Cairo,36-45,Parent,Home Internet,2025-01-26 17:08,good value for the package No major issues so far. in Cairo as a parent on Home Internet sometimes 🔥
8435,Etisalat Egypt,Arabic,Negative,2,Tanta,26-35,Casual Customer,Mobile Data,2025-11-22 06:48,الشبكة بتقطع بجد حاجة مستفزة في Tanta. أنا casual customer. على Mobile Data. للأسف !!!
106,Vodafone Egypt,Arabic,Highly Positive,5,Ismailia,36-45,Business User,Mobile Plan,2025-01-15 08:34,النت سريع ومستقر وبيوفر لي الوقت في Ismailia. للشغل. على Mobile Plan. يعني 🔥
9665,Etisalat Egypt,English,Negative,2,Alexandria,26-35,Remote Worker,Fiber Internet,2025-01-16 00:25,support takes too long Not worth the money. in Alexandria as a remote worker on Fiber Internet sometimes !!
9622,Etisalat Egypt,English,Negative,2,Cairo,46-60,Heavy User,Mobile Data,2026-03-20 22:39,support takes too long I keep having the same problem. in Cairo as a heavy user on Mobile Data overall 🙂
2675,WE Telecom Egypt,Arabic,Highly Positive,5,Ismailia,46-60,Business User,Mobile Data,2025-11-12 16:27,النت سريع ومستقر وبيوفر لي الوقت في Ismailia. للشغل. على Mobile Data. بصراحة 🙂
8489,Etisalat Egypt,Arabic,Negative,2,Aswan,26-35,Heavy User,Home Internet,2025-04-26 09:03,النت بطيء جدا ومش لاقي حل في Aswan. أنا heavy user. على Home Internet. للأسف !!!
9963,Etisalat Egypt,English,Highly Negative,1,Ismailia,36-45,Remote Worker,Mobile Plan,2025-02-22 03:31,way too expensive for the service I keep having the same problem. in Ismailia as a remote worker on Mobile Plan sometimes 🙂
1729,Vodafone Egypt,English,Neutral,3,Luxor,26-35,Parent,Mobile Data,2025-12-02 05:34,nothing special but acceptable in Luxor as a parent on Mobile Data literally 😐
9047,Etisalat Egypt,English,Positive,4,Ismailia,26-35,Student,Mobile Plan,2025-10-27 12:59,great speed and stable coverage Works better than expected. in Ismailia as a student on Mobile Plan overall ...
4299,WE Telecom Egypt,English,Neutral,3,Mansoura,36-45,Casual Customer,Home Internet,2025-06-24 11:26,average service overall in Mansoura as a casual customer on Home Internet sometimes ...
1293,Vodafone Egypt,English,Highly Positive,5,Mansoura,26-35,Parent,Home Internet,2025-11-24 16:30,great speed and stable coverage Works better than expected. in Mansoura as a parent on Home Internet sometimes ...
7461,Orange Egypt,English,Highly Negative,1,Cairo,18-25,Business User,Home Internet,2026-04-21 21:55,way too expensive for the service Not worth the money. in Cairo for work on Home Internet literally !!
700,Vodafone Egypt,Arabic,Mixed,3,Alexandria,18-25,Casual Customer,Mobile Data,2026-02-10 14:33,السرعة حلوة بس الدعم ضعيف بس محتاج تحسين في Alexandria. أنا casual customer. على Mobile Data. بصراحة 😕
7443,Orange Egypt,English,Highly Negative,1,Mansoura,18-25,Business User,Mobile Plan,2026-05-27 22:25,way too expensive for the service Not worth the money. in Mansoura for work on Mobile Plan sometimes !!
8669,Etisalat Egypt,Arabic,Highly Negative,1,Luxor,26-35,Elderly User,Mobile Plan,2026-04-16 18:59,خدمة العملاء سيئة وده مسبب لي مشكلة كبيرة في Luxor. أنا elderly user. على Mobile Plan. حاليا 😕
5840,Orange Egypt,Arabic,Negative,2,Aswan,46-60,Gamer,Mobile Plan,2025-07-01 09:14,الباقة غالية ومش لاقي حل في Aswan. أنا gamer. على Mobile Plan. بصراحة 🔥
1912,Vodafone Egypt,English,Mixed,3,Tanta,26-35,Parent,Fiber Internet,2025-11-22 07:24,"nice offers, annoying app bugs Good in some parts, bad in others. in Tanta as a parent on Fiber Internet literally 😐"
1519,Vodafone Egypt,English,Positive,4,Port Said,18-25,Student,Mobile Data,2025-12-12 19:46,customer support was helpful Works better than expected. in Port Said as a student on Mobile Data sometimes !!
9429,Etisalat Egypt,English,Mixed,3,Giza,46-60,Parent,Home Internet,2026-03-24 03:40,"stable most of the time, not always Decent but needs improvement. in Giza as a parent on Home Internet sometimes 🙂"
5796,Orange Egypt,Arabic,Mixed,3,Giza,36-45,Student,Mobile Data,2025-12-09 09:59,التطبيق مفيد لكن فيه bugs بس محتاج تحسين في Giza. أنا student. على Mobile Data. حاليا ..
4175,WE Telecom Egypt,English,Neutral,3,Alexandria,46-60,Gamer,Mobile Data,2025-08-01 17:16,average service overall in Alexandria as a gamer on Mobile Data sometimes 😡
8381,Etisalat Egypt,Arabic,Negative,2,Assiut,26-35,Parent,Mobile Data,2025-12-21 08:50,الشبكة بتقطع وكل يوم نفس المعاناة في Assiut. أنا parent. على Mobile Data. يعني ..
2819,WE Telecom Egypt,Arabic,Positive,4,Ismailia,46-60,Remote Worker,Home Internet,2025-03-26 17:58,الشبكة قوية في منطقتي وبيوفر لي الوقت في Ismailia. أنا remote worker. على Home Internet. يعني !!!
5566,Orange Egypt,Arabic,Neutral,3,Tanta,36-45,Parent,Mobile Plan,2026-04-21 17:40,الموضوع متوسط في Tanta. أنا parent. على Mobile Plan. حاليا 😕
374,Vodafone Egypt,Arabic,Positive,4,Giza,36-45,Gamer,Mobile Plan,2025-04-18 16:46,التحميل سريع والخدمة فعلا ممتازة في Giza. أنا gamer. على Mobile Plan. بصراحة 🔥
8096,Etisalat Egypt,Arabic,Neutral,3,Aswan,18-25,Student,Fiber Internet,2026-01-13 03:59,الموضوع متوسط في Aswan. أنا student. على Fiber Internet. تقريبا 😕
9168,Etisalat Egypt,English,Neutral,3,Ismailia,26-35,Parent,Fiber Internet,2025-12-18 18:24,works fine for basic use in Ismailia as a parent on Fiber Internet overall !!
1726,Vodafone Egypt,English,Neutral,3,Alexandria,36-45,Elderly User,Home Internet,2025-09-15 05:59,standard experience in Alexandria as a elderly user on Home Internet literally !!
143,Vodafone Egypt,Arabic,Highly Positive,5,Luxor,46-60,Elderly User,Mobile Data,2025-12-09 02:21,النت سريع ومستقر وده فرق معايا كتير في Luxor. أنا elderly user. على Mobile Data. تقريبا 🙂
8409,Etisalat Egypt,Arabic,Negative,2,Ismailia,46-60,Student,Home Internet,2025-02-19 01:58,الشبكة بتقطع وده مسبب لي مشكلة كبيرة في Ismailia. أنا student. على Home Internet. للأسف ..
2553,WE Telecom Egypt,Arabic,Highly Positive,5,Port Said,36-45,Elderly User,Mobile Plan,2026-02-04 19:18,التحميل سريع ومرتاح جدًا في الاستخدام في Port Said. أنا elderly user. على Mobile Plan. تقريبا ..
7434,Orange Egypt,English,Highly Negative,1,Aswan,26-35,Business User,Mobile Plan,2026-04-20 09:43,internet is painfully slow Not worth the money. in Aswan for work on Mobile Plan literally ...
3675,WE Telecom Egypt,Arabic,Highly Negative,1,Ismailia,26-35,Heavy User,Mobile Data,2025-01-01 19:03,فيه تأخير في الرد وده مسبب لي مشكلة كبيرة في Ismailia. أنا heavy user. على Mobile Data. للأسف 😕
2225,Vodafone Egypt,English,Negative,2,Mansoura,46-60,Gamer,Fiber Internet,2025-05-05 12:37,signal drops often Totally unreliable. in Mansoura as a gamer on Fiber Internet literally ...
4242,WE Telecom Egypt,English,Neutral,3,Giza,26-35,Parent,Mobile Plan,2025-09-05 20:06,it gets the job done in Giza as a parent on Mobile Plan honestly !!
5964,Orange Egypt,Arabic,Negative,2,Assiut,36-45,Business User,Mobile Data,2025-11-26 13:23,النت بطيء جدا وده مسبب لي مشكلة كبيرة في Assiut. للشغل. على Mobile Data. يعني !!!
7302,Orange Egypt,English,Highly Negative,1,Assiut,46-60,Elderly User,Home Internet,2025-09-01 16:14,support takes too long Not worth the money. in Assiut as a elderly user on Home Internet honestly !!
1125,Vodafone Egypt,Arabic,Highly Negative,1,Luxor,36-45,Remote Worker,Home Internet,2025-03-02 04:13,الباقة غالية وده مسبب لي مشكلة كبيرة في Luxor. أنا remote worker. على Home Internet. حاليا 🙂
3914,WE Telecom Egypt,English,Highly Positive,5,Mansoura,46-60,Gamer,Mobile Data,2025-07-24 20:28,calls are crystal clear Works better than expected. in Mansoura as a gamer on Mobile Data sometimes 😡
4675,WE Telecom Egypt,English,Negative,2,Cairo,36-45,Remote Worker,Mobile Plan,2025-11-26 00:18,way too expensive for the service Totally unreliable. in Cairo as a remote worker on Mobile Plan sometimes !!
4329,WE Telecom Egypt,English,Neutral,3,Alexandria,36-45,Remote Worker,Home Internet,2025-02-17 01:30,standard experience in Alexandria as a remote worker on Home Internet literally 🙂
8108,Etisalat Egypt,Arabic,Neutral,3,Aswan,36-45,Elderly User,Fiber Internet,2026-03-31 08:03,الخدمة عادية في Aswan. أنا elderly user. على Fiber Internet. للأسف !!!
3090,WE Telecom Egypt,Arabic,Neutral,3,Port Said,36-45,Gamer,Fiber Internet,2025-11-17 05:58,الموضوع متوسط في Port Said. أنا gamer. على Fiber Internet. يعني 🔥
5029,Orange Egypt,Arabic,Highly Positive,5,Cairo,46-60,Gamer,Mobile Plan,2025-12-15 05:45,النت سريع ومستقر وبيوفر لي الوقت في Cairo. أنا gamer. على Mobile Plan. بصراحة 🙂
459,Vodafone Egypt,Arabic,Neutral,3,Tanta,18-25,Heavy User,Home Internet,2025-03-19 17:59,النت ماشي الحال في Tanta. أنا heavy user. على Home Internet. يعني 🔥
5679,Orange Egypt,Arabic,Mixed,3,Giza,26-35,Business User,Fiber Internet,2025-05-20 06:31,السرعة حلوة بس الدعم ضعيف لكن التجربة مش ثابتة في Giza. للشغل. على Fiber Internet. تقريبا 🔥
