review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
3224,WE Telecom Egypt,English,Negative,2,Tanta,46-60,Casual Customer,Mobile Plan,2026-02-27 20:38,Speed is too slow in Giza on Fiber Internet and the experience is fair.
5102,WE Telecom Egypt,Arabic,Positive,4,Assiut,46-60,Student,Fiber Internet,2025-05-18 10:15,الخدمة مستقرة بشكل عام في Alexandria، 🔥 والتجربة كويسة
1539,Vodafone Egypt,English,Neutral,3,Giza,36-45,Gamer,Home Internet,2026-04-23 18:27,Average service overall in Ismailia on Mobile Data but it could improve.
114,Vodafone Egypt,English,Positive,4,Cairo,18-25,Casual Customer,Mobile Plan,2025-11-25 12:16,Coverage is solid in my area in Cairo 🙂 but it could improve.
1243,Vodafone Egypt,English,Highly Positive,5,Mansoura,18-25,Gamer,Fiber Internet,2026-04-11 02:37,Great value overall in Port Said as a parent though peak hours are rough.
9756,Etisalat Egypt,English,Positive,4,Aswan,46-60,Elderly User,Fiber Internet,2025-05-05 15:16,The app works fine in Port Said on Mobile Data but it could improve.
2396,Vodafone Egypt,Arabic,Highly Positive,5,Aswan,36-45,Remote Worker,Mobile Plan,2025-04-10 07:58,خدمة محترمة بصراحة في Cairo، أنا Elderly User بس فيه شوية مشاكل
5864,Orange Egypt,Arabic,Negative,2,Ismailia,36-45,Elderly User,Fiber Internet,2025-06-16 22:48,النت بيفصل كتير في Port Said، 🙂 والخدمة غالبًا مستقرة
6985,Orange Egypt,English,Neutral,3,Giza,26-35,Business User,Mobile Plan,2026-02-24 17:59,Average service overall in Port Said overall and the experience is fair.
6163,Orange Egypt,English,Neutral,3,Tanta,46-60,Business User,Mobile Data,2025-02-06 03:43,Decent but not amazing in Aswan as a elderly user and I have no major complaints.
924,Vodafone Egypt,English,Highly Positive,5,Cairo,36-45,Parent,Mobile Plan,2025-08-31 14:22,Calls are واضحة جدا in Tanta 🙂 but it could improve.
2221,Vodafone Egypt,Arabic,Negative,2,Ismailia,18-25,Remote Worker,Home Internet,2026-02-07 14:55,السرعة ضعيفة جدًا في Cairo، سنّي 26-35 أوقات بيبقى فيه بطء
3881,WE Telecom Egypt,Arabic,Highly Positive,5,Luxor,36-45,Business User,Mobile Plan,2026-06-01 12:23,المكالمات واضحة جدًا في Alexandria، يعني والخدمة غالبًا مستقرة
4826,WE Telecom Egypt,Arabic,Highly Positive,5,Tanta,46-60,Student,Fiber Internet,2026-05-18 05:27,خدمة محترمة بصراحة في Giza، يعني والتجربة كويسة
79,Vodafone Egypt,Arabic,Negative,2,Assiut,36-45,Elderly User,Fiber Internet,2026-02-12 17:08,السرعة ضعيفة جدًا في Port Said، يعني لكن محتاج تحسين بسيط
5382,WE Telecom Egypt,Arabic,Highly Positive,5,Cairo,36-45,Gamer,Fiber Internet,2025-09-22 09:55,النت ممتاز جدًا في Tanta، على Fiber Internet بس فيه شوية مشاكل
3393,WE Telecom Egypt,English,Positive,4,Ismailia,26-35,Remote Worker,Mobile Plan,2026-01-12 15:35,Support was helpful in Mansoura honestly but it could improve.
9757,Etisalat Egypt,English,Positive,4,Tanta,26-35,Casual Customer,Mobile Plan,2025-08-05 01:23,السرعة جيدة أغلب الوقت in Tanta 🙂 but it could improve.
4503,WE Telecom Egypt,English,Highly Positive,5,Port Said,46-60,Casual Customer,Home Internet,2026-02-14 05:09,Calls are واضحة جدا in Mansoura age 46-60 and the experience is fair.
7084,Orange Egypt,Arabic,Positive,4,Alexandria,18-25,Gamer,Mobile Plan,2026-01-08 11:33,التغطية جيدة في منطقتي في Aswan، بصراحة أوقات بيبقى فيه بطء
3949,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,36-45,Elderly User,Mobile Plan,2025-02-07 13:38,المكالمات واضحة جدًا في Alexandria، بصراحة والتجربة كويسة
7810,Orange Egypt,Arabic,Highly Negative,1,Tanta,18-25,Student,Mobile Plan,2026-01-08 12:15,أسوأ تجربة في Ismailia، على Home Internet بس فيه شوية مشاكل
1016,Vodafone Egypt,English,Positive,4,Port Said,18-25,Parent,Mobile Plan,2025-08-28 22:42,The app works fine in Ismailia !! and I have no major complaints.
4925,WE Telecom Egypt,English,Highly Negative,1,Ismailia,36-45,Casual Customer,Mobile Data,2026-06-14 15:33,أسوأ خدمة على الإطلاق in Aswan !! but it could improve.
3914,WE Telecom Egypt,Arabic,Highly Positive,5,Assiut,26-35,Gamer,Fiber Internet,2025-07-16 01:08,الشبكة قوية ومستقرة في Aswan، على Home Internet لكن محتاج تحسين بسيط
7321,Orange Egypt,Arabic,Neutral,3,Cairo,36-45,Casual Customer,Mobile Plan,2026-05-03 17:05,فيه مميزات وعيوب في Alexandria، يعني لكن محتاج تحسين بسيط
5708,WE Telecom Egypt,English,Positive,4,Luxor,46-60,Parent,Mobile Data,2025-04-22 08:38,The app works fine in Luxor honestly and I have no major complaints.
6666,Orange Egypt,English,Negative,2,Mansoura,46-60,Gamer,Mobile Plan,2026-03-02 01:05,Customer support is unhelpful in Mansoura on Home Internet and I have no major complaints.
9061,Etisalat Egypt,English,Positive,4,Port Said,26-35,Elderly User,Mobile Plan,2025-05-01 05:48,Coverage is solid in my area in Alexandria honestly but it could improve.
1808,Vodafone Egypt,English,Negative,2,Cairo,26-35,Casual Customer,Fiber Internet,2025-09-11 04:45,The plan feels overpriced in Mansoura !! and I have no major complaints.
1570,Vodafone Egypt,Arabic,Highly Negative,1,Giza,26-35,Gamer,Mobile Plan,2025-10-02 14:35,خسارة في الفلوس في Cairo، على Fiber Internet والخدمة غالبًا مستقرة
3529,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,46-60,Remote Worker,Home Internet,2025-10-11 07:45,المكالمات واضحة جدًا في Mansoura، سنّي 18-25 والتجربة كويسة
4260,WE Telecom Egypt,English,Positive,4,Mansoura,36-45,Elderly User,Mobile Data,2026-03-14 10:16,Support was helpful in Alexandria !! and the experience is fair.
5826,Orange Egypt,Arabic,Highly Negative,1,Cairo,18-25,Gamer,Mobile Data,2025-09-26 05:31,مفيش خدمة تقريبًا في Aswan، 🔥 لكن محتاج تحسين بسيط
5479,WE Telecom Egypt,Arabic,Positive,4,Port Said,46-60,Gamer,Mobile Data,2025-08-18 20:28,التطبيق مفيد وسهل في Giza، يعني بس فيه شوية مشاكل
1683,Vodafone Egypt,Arabic,Negative,2,Alexandria,46-60,Casual Customer,Mobile Plan,2026-04-06 03:49,الدعم بطيء ومش مساعد في Tanta، على Home Internet والخدمة غالبًا مستقرة
2242,Vodafone Egypt,Arabic,Positive,4,Tanta,18-25,Student,Home Internet,2025-05-23 21:41,التطبيق مفيد وسهل في Port Said، 🙂 بس فيه شوية مشاكل
6215,Orange Egypt,Arabic,Neutral,3,Alexandria,36-45,Heavy User,Fiber Internet,2026-03-02 04:25,فيه مميزات وعيوب في Mansoura، على Home Internet والتجربة كويسة
4218,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,18-25,Remote Worker,Fiber Internet,2025-10-24 23:47,المكالمات واضحة جدًا في Tanta، أنا Business User أوقات بيبقى فيه بطء
2920,WE Telecom Egypt,English,Negative,2,Assiut,18-25,Student,Home Internet,2025-01-20 20:28,The plan feels overpriced in Tanta overall and it works for daily use.
7655,Orange Egypt,English,Neutral,3,Cairo,46-60,Casual Customer,Fiber Internet,2025-02-23 05:13,Average service overall in Port Said honestly and it works for daily use.
1749,Vodafone Egypt,Arabic,Positive,4,Cairo,26-35,Student,Home Internet,2025-01-08 14:16,التطبيق مفيد وسهل في Aswan، يعني بس فيه شوية مشاكل
9823,Etisalat Egypt,English,Negative,2,Giza,46-60,Business User,Home Internet,2026-01-24 10:35,Internet drops often in Cairo !! though peak hours are rough.
3361,WE Telecom Egypt,Arabic,Positive,4,Aswan,26-35,Heavy User,Fiber Internet,2025-11-19 00:09,التغطية جيدة في منطقتي في Port Said، يعني أوقات بيبقى فيه بطء
4458,WE Telecom Egypt,English,Neutral,3,Giza,26-35,Heavy User,Mobile Data,2025-08-26 16:19,Average service overall in Ismailia honestly and the experience is fair.
9437,Etisalat Egypt,English,Positive,4,Luxor,26-35,Student,Fiber Internet,2025-11-20 15:32,Support was helpful in Port Said on Mobile Plan but it could improve.
3264,WE Telecom Egypt,English,Neutral,3,Mansoura,18-25,Gamer,Mobile Data,2025-11-08 06:50,Decent but not amazing in Mansoura honestly and it works for daily use.
4928,WE Telecom Egypt,Arabic,Negative,2,Luxor,18-25,Casual Customer,Home Internet,2026-03-23 08:41,الباقة مش مناسبة في Cairo، يعني والتجربة كويسة
2087,Vodafone Egypt,Arabic,Positive,4,Giza,18-25,Business User,Home Internet,2025-08-19 00:47,النت كويس أغلب الوقت في Luxor، 🔥 لكن محتاج تحسين بسيط
9581,Etisalat Egypt,Arabic,Negative,2,Port Said,46-60,Remote Worker,Mobile Data,2025-03-15 04:37,الدعم بطيء ومش مساعد في Assiut، بصراحة لكن محتاج تحسين بسيط
5004,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,26-35,Heavy User,Mobile Data,2026-05-22 12:54,الشبكة قوية ومستقرة في Giza، أنا Student أوقات بيبقى فيه بطء
7269,Orange Egypt,English,Positive,4,Alexandria,46-60,Parent,Home Internet,2025-06-11 06:15,السرعة جيدة أغلب الوقت in Alexandria !! though peak hours are rough.
8068,Etisalat Egypt,English,Positive,4,Port Said,36-45,Elderly User,Fiber Internet,2026-06-25 14:54,السرعة جيدة أغلب الوقت in Assiut on Mobile Data and it works for daily use.
4522,WE Telecom Egypt,Arabic,Highly Negative,1,Assiut,26-35,Casual Customer,Home Internet,2025-09-02 11:15,الشبكة سيئة جدًا في Tanta، على Mobile Plan لكن محتاج تحسين بسيط
7369,Orange Egypt,Arabic,Positive,4,Aswan,36-45,Parent,Mobile Data,2025-10-22 07:18,الخدمة مستقرة بشكل عام في Giza، يعني بس فيه شوية مشاكل
3312,WE Telecom Egypt,English,Highly Positive,5,Assiut,26-35,Parent,Fiber Internet,2025-04-18 18:55,جودة شبكة ممتازة in Giza as a casual customer and the experience is fair.
122,Vodafone Egypt,English,Highly Negative,1,Port Said,18-25,Parent,Mobile Data,2025-01-18 19:44,Complete waste of money in Ismailia honestly and I have no major complaints.
3630,WE Telecom Egypt,Arabic,Negative,2,Alexandria,46-60,Parent,Mobile Data,2025-10-15 09:48,السرعة ضعيفة جدًا في Assiut، بصراحة أوقات بيبقى فيه بطء
267,Vodafone Egypt,Arabic,Highly Positive,5,Aswan,18-25,Business User,Mobile Plan,2026-04-14 13:40,النت ممتاز جدًا في Alexandria، أنا Remote Worker والتجربة كويسة
6846,Orange Egypt,English,Highly Positive,5,Luxor,36-45,Elderly User,Fiber Internet,2026-02-24 23:48,جودة شبكة ممتازة in Alexandria honestly and the experience is fair.
6172,Orange Egypt,English,Negative,2,Cairo,18-25,Student,Fiber Internet,2026-05-08 22:00,The plan feels overpriced in Tanta as a business user and it works for daily use.
9440,Etisalat Egypt,Arabic,Highly Positive,5,Aswan,46-60,Gamer,Home Internet,2026-04-04 00:48,خدمة محترمة بصراحة في Port Said، 🔥 والتجربة كويسة
6046,Orange Egypt,English,Neutral,3,Port Said,26-35,Business User,Mobile Plan,2026-03-12 21:54,Average service overall in Alexandria overall but it could improve.
1290,Vodafone Egypt,English,Highly Negative,1,Port Said,26-35,Business User,Mobile Plan,2025-05-12 23:39,أسوأ خدمة على الإطلاق in Port Said !! though peak hours are rough.
2328,Vodafone Egypt,English,Neutral,3,Aswan,26-35,Student,Mobile Data,2025-09-15 10:59,Average service overall in Port Said as a remote worker but it could improve.
7342,Orange Egypt,Arabic,Negative,2,Giza,18-25,Student,Fiber Internet,2025-05-12 05:53,السرعة ضعيفة جدًا في Luxor، على Fiber Internet والخدمة غالبًا مستقرة
7163,Orange Egypt,Arabic,Highly Negative,1,Cairo,46-60,Gamer,Mobile Data,2025-04-23 01:24,أسوأ تجربة في Alexandria، سنّي 18-25 أوقات بيبقى فيه بطء
1649,Vodafone Egypt,Arabic,Highly Negative,1,Alexandria,36-45,Elderly User,Fiber Internet,2026-01-06 06:08,مفيش خدمة تقريبًا في Ismailia، يعني والخدمة غالبًا مستقرة
6609,Orange Egypt,English,Positive,4,Port Said,46-60,Heavy User,Mobile Data,2026-06-26 18:27,السرعة جيدة أغلب الوقت in Cairo as a heavy user and it works for daily use.
5192,WE Telecom Egypt,Arabic,Positive,4,Luxor,36-45,Casual Customer,Mobile Data,2025-11-18 07:21,الخدمة مستقرة بشكل عام في Ismailia، يعني بس فيه شوية مشاكل
3576,WE Telecom Egypt,Arabic,Negative,2,Aswan,46-60,Student,Fiber Internet,2026-03-10 11:20,الباقة مش مناسبة في Alexandria، 🙂 أوقات بيبقى فيه بطء
7373,Orange Egypt,Arabic,Positive,4,Tanta,46-60,Business User,Mobile Data,2025-10-26 09:31,التطبيق مفيد وسهل في Alexandria، على Home Internet والخدمة غالبًا مستقرة
6671,Orange Egypt,Arabic,Neutral,3,Alexandria,26-35,Casual Customer,Fiber Internet,2025-04-28 02:50,لا حلوة ولا وحشة في Port Said، أنا Heavy User لكن محتاج تحسين بسيط
1188,Vodafone Egypt,Arabic,Highly Positive,5,Aswan,36-45,Heavy User,Mobile Plan,2025-07-20 11:26,خدمة محترمة بصراحة في Assiut، 🙂 والتجربة كويسة
5228,WE Telecom Egypt,Arabic,Positive,4,Tanta,46-60,Gamer,Fiber Internet,2026-01-26 09:15,التطبيق مفيد وسهل في Assiut، أنا Casual Customer والخدمة غالبًا مستقرة
7767,Orange Egypt,Arabic,Neutral,3,Aswan,18-25,Gamer,Fiber Internet,2026-03-04 15:03,الخدمة عادية في Tanta، على Home Internet بس فيه شوية مشاكل
8281,Etisalat Egypt,English,Positive,4,Ismailia,46-60,Parent,Fiber Internet,2025-06-09 01:39,Coverage is solid in my area in Aswan 🙂 and it works for daily use.
4104,WE Telecom Egypt,English,Neutral,3,Assiut,26-35,Casual Customer,Home Internet,2025-11-02 01:17,Average service overall in Assiut age 46-60 and the experience is fair.
4021,WE Telecom Egypt,English,Highly Negative,1,Ismailia,46-60,Elderly User,Home Internet,2025-01-08 16:25,Complete waste of money in Assiut as a remote worker but it could improve.
2214,Vodafone Egypt,English,Negative,2,Mansoura,46-60,Gamer,Mobile Plan,2026-06-08 17:35,Customer support is unhelpful in Assiut honestly and it works for daily use.
8279,Etisalat Egypt,English,Neutral,3,Assiut,46-60,Business User,Mobile Plan,2026-02-10 11:14,Average service overall in Ismailia age 26-35 but it could improve.
9726,Etisalat Egypt,English,Positive,4,Alexandria,18-25,Elderly User,Mobile Data,2025-12-28 03:26,السرعة جيدة أغلب الوقت in Cairo overall and I have no major complaints.
3275,WE Telecom Egypt,English,Highly Positive,5,Port Said,18-25,Student,Home Internet,2025-01-12 05:03,جودة شبكة ممتازة in Alexandria !! and it works for daily use.
2355,Vodafone Egypt,Arabic,Highly Positive,5,Tanta,18-25,Business User,Mobile Plan,2026-02-08 05:39,خدمة محترمة بصراحة في Tanta، بصراحة أوقات بيبقى فيه بطء
8217,Etisalat Egypt,Arabic,Highly Positive,5,Assiut,18-25,Heavy User,Mobile Plan,2025-04-18 23:02,خدمة محترمة بصراحة في Port Said، بصراحة لكن محتاج تحسين بسيط
640,Vodafone Egypt,English,Negative,2,Cairo,26-35,Casual Customer,Mobile Plan,2025-11-06 09:11,Speed is too slow in Ismailia 🙂 but it could improve.
77,Vodafone Egypt,English,Positive,4,Luxor,36-45,Parent,Mobile Data,2026-06-21 11:21,The app works fine in Alexandria 🙂 and the experience is fair.
5478,WE Telecom Egypt,Arabic,Neutral,3,Luxor,26-35,Remote Worker,Mobile Plan,2025-08-27 21:58,الموضوع ماشي الحال في Port Said، أنا Gamer بس فيه شوية مشاكل
4675,WE Telecom Egypt,English,Neutral,3,Luxor,26-35,Gamer,Mobile Plan,2025-10-19 02:07,It gets the job done in Cairo as a casual customer but it could improve.
6634,Orange Egypt,English,Negative,2,Aswan,26-35,Parent,Fiber Internet,2026-02-17 16:14,Speed is too slow in Mansoura !! though peak hours are rough.
751,Vodafone Egypt,English,Highly Positive,5,Ismailia,46-60,Gamer,Mobile Plan,2025-09-23 01:34,جودة شبكة ممتازة in Tanta overall but it could improve.
1584,Vodafone Egypt,English,Neutral,3,Mansoura,18-25,Gamer,Mobile Plan,2025-07-24 02:58,Some good points and some issues in Alexandria !! and I have no major complaints.
1492,Vodafone Egypt,English,Highly Positive,5,Assiut,36-45,Parent,Fiber Internet,2026-06-17 15:13,جودة شبكة ممتازة in Ismailia age 46-60 and I have no major complaints.
8489,Etisalat Egypt,English,Highly Positive,5,Alexandria,46-60,Gamer,Mobile Plan,2026-06-16 05:27,Great value overall in Port Said as a student and I have no major complaints.
907,Vodafone Egypt,Arabic,Negative,2,Ismailia,18-25,Business User,Home Internet,2025-05-04 01:15,السرعة ضعيفة جدًا في Tanta، يعني لكن محتاج تحسين بسيط
7047,Orange Egypt,English,Highly Positive,5,Mansoura,26-35,Casual Customer,Home Internet,2026-03-24 01:52,Very stable connection in Mansoura on Home Internet and the experience is fair.
6509,Orange Egypt,English,Neutral,3,Tanta,26-35,Remote Worker,Home Internet,2026-01-11 18:33,It gets the job done in Luxor 🙂 and it works for daily use.
7827,Orange Egypt,English,Negative,2,Aswan,18-25,Parent,Fiber Internet,2025-07-14 07:52,Internet drops often in Mansoura 🙂 and the experience is fair.
7504,Orange Egypt,Arabic,Positive,4,Alexandria,18-25,Remote Worker,Mobile Data,2025-07-18 19:04,الخدمة مستقرة بشكل عام في Assiut، أنا Elderly User والتجربة كويسة
5931,Orange Egypt,Arabic,Neutral,3,Port Said,36-45,Gamer,Home Internet,2025-04-21 08:12,الموضوع ماشي الحال في Mansoura، على Home Internet أوقات بيبقى فيه بطء
8674,Etisalat Egypt,English,Positive,4,Ismailia,26-35,Remote Worker,Fiber Internet,2026-01-25 05:02,Support was helpful in Aswan overall and I have no major complaints.
6571,Orange Egypt,Arabic,Highly Positive,5,Cairo,36-45,Casual Customer,Home Internet,2025-04-05 18:17,المكالمات واضحة جدًا في Aswan، سنّي 26-35 والتجربة كويسة
9850,Etisalat Egypt,Arabic,Positive,4,Tanta,46-60,Elderly User,Home Internet,2025-08-01 15:03,التغطية جيدة في منطقتي في Luxor، بصراحة والتجربة كويسة
1029,Vodafone Egypt,English,Positive,4,Cairo,26-35,Gamer,Mobile Data,2025-06-06 23:03,The app works fine in Mansoura !! and the experience is fair.
2845,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,46-60,Parent,Mobile Data,2026-03-29 22:24,الشبكة قوية ومستقرة في Cairo، يعني أوقات بيبقى فيه بطء
8570,Etisalat Egypt,Arabic,Highly Negative,1,Aswan,46-60,Elderly User,Mobile Data,2025-04-12 22:53,خسارة في الفلوس في Mansoura، أنا Remote Worker بس فيه شوية مشاكل
7815,Orange Egypt,English,Positive,4,Ismailia,46-60,Gamer,Mobile Data,2025-04-28 20:34,Support was helpful in Assiut 🙂 and I have no major complaints.
5397,WE Telecom Egypt,English,Highly Positive,5,Mansoura,26-35,Business User,Mobile Plan,2025-02-23 13:24,Calls are واضحة جدا in Luxor honestly and it works for daily use.
525,Vodafone Egypt,English,Highly Negative,1,Ismailia,18-25,Parent,Mobile Data,2026-04-16 00:39,Barely any signal in Port Said honestly and it works for daily use.
9251,Etisalat Egypt,Arabic,Highly Negative,1,Giza,46-60,Casual Customer,Home Internet,2025-10-07 20:56,خسارة في الفلوس في Aswan، 🔥 والخدمة غالبًا مستقرة
8534,Etisalat Egypt,Arabic,Highly Negative,1,Tanta,46-60,Remote Worker,Mobile Data,2026-07-01 03:32,خسارة في الفلوس في Mansoura، بصراحة والخدمة غالبًا مستقرة
6820,Orange Egypt,Arabic,Neutral,3,Ismailia,46-60,Student,Mobile Data,2025-08-10 06:33,الخدمة عادية في Alexandria، بصراحة بس فيه شوية مشاكل
4492,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,36-45,Gamer,Fiber Internet,2025-09-07 01:53,النت ممتاز جدًا في Port Said، بصراحة لكن محتاج تحسين بسيط
4507,WE Telecom Egypt,English,Neutral,3,Luxor,26-35,Heavy User,Mobile Data,2025-04-02 20:06,Average service overall in Ismailia age 26-35 and the experience is fair.
9603,Etisalat Egypt,English,Highly Positive,5,Cairo,46-60,Heavy User,Fiber Internet,2026-04-28 22:43,جودة شبكة ممتازة in Aswan overall but it could improve.
8722,Etisalat Egypt,Arabic,Highly Positive,5,Tanta,36-45,Gamer,Mobile Data,2026-07-01 17:52,خدمة محترمة بصراحة في Tanta، على Mobile Data والخدمة غالبًا مستقرة
583,Vodafone Egypt,Arabic,Negative,2,Port Said,46-60,Casual Customer,Home Internet,2025-02-02 17:43,السرعة ضعيفة جدًا في Mansoura، 🔥 أوقات بيبقى فيه بطء
4894,WE Telecom Egypt,English,Neutral,3,Ismailia,36-45,Elderly User,Mobile Plan,2025-11-14 06:11,Average service overall in Luxor 🙂 and I have no major complaints.
3190,WE Telecom Egypt,Arabic,Highly Positive,5,Luxor,18-25,Gamer,Home Internet,2025-06-17 09:52,الشبكة قوية ومستقرة في Aswan، أنا Casual Customer والخدمة غالبًا مستقرة
1836,Vodafone Egypt,English,Positive,4,Luxor,18-25,Elderly User,Fiber Internet,2025-11-23 10:57,The app works fine in Assiut age 36-45 and I have no major complaints.
8599,Etisalat Egypt,English,Neutral,3,Tanta,26-35,Elderly User,Fiber Internet,2025-06-07 11:06,Some good points and some issues in Giza !! though peak hours are rough.
3629,WE Telecom Egypt,Arabic,Highly Positive,5,Ismailia,26-35,Elderly User,Mobile Data,2025-12-23 08:50,المكالمات واضحة جدًا في Ismailia، يعني أوقات بيبقى فيه بطء
2605,Vodafone Egypt,English,Highly Negative,1,Cairo,26-35,Student,Mobile Plan,2025-05-14 01:20,Barely any signal in Aswan on Mobile Plan and I have no major complaints.
3381,WE Telecom Egypt,English,Neutral,3,Giza,18-25,Remote Worker,Fiber Internet,2025-05-10 19:13,It gets the job done in Port Said honestly and the experience is fair.
8606,Etisalat Egypt,Arabic,Negative,2,Tanta,18-25,Student,Fiber Internet,2025-10-18 00:18,الباقة مش مناسبة في Tanta، 🙂 أوقات بيبقى فيه بطء
8784,Etisalat Egypt,English,Neutral,3,Luxor,36-45,Remote Worker,Home Internet,2026-03-02 11:42,It gets the job done in Tanta 🙂 and it works for daily use.
651,Vodafone Egypt,English,Neutral,3,Cairo,46-60,Heavy User,Home Internet,2025-03-05 21:33,Decent but not amazing in Cairo !! and I have no major complaints.
2979,WE Telecom Egypt,Arabic,Neutral,3,Mansoura,18-25,Gamer,Mobile Data,2026-03-07 05:09,الخدمة عادية في Cairo، 🙂 والتجربة كويسة
1422,Vodafone Egypt,Arabic,Highly Positive,5,Tanta,18-25,Business User,Mobile Plan,2025-01-16 12:16,الشبكة قوية ومستقرة في Assiut، 🙂 والخدمة غالبًا مستقرة
126,Vodafone Egypt,English,Negative,2,Luxor,36-45,Business User,Fiber Internet,2026-01-12 21:08,The plan feels overpriced in Cairo overall and the experience is fair.
6105,Orange Egypt,English,Highly Negative,1,Giza,36-45,Casual Customer,Mobile Data,2025-12-26 00:02,Complete waste of money in Mansoura age 36-45 and it works for daily use.
6605,Orange Egypt,English,Highly Negative,1,Alexandria,36-45,Elderly User,Mobile Data,2025-02-12 05:07,Network is terrible in Luxor on Home Internet but it could improve.
3942,WE Telecom Egypt,Arabic,Highly Negative,1,Aswan,46-60,Business User,Mobile Data,2025-05-29 18:34,مفيش خدمة تقريبًا في Luxor، أنا Gamer لكن محتاج تحسين بسيط
5376,WE Telecom Egypt,Arabic,Positive,4,Giza,46-60,Student,Mobile Plan,2025-07-06 18:37,التغطية جيدة في منطقتي في Aswan، سنّي 26-35 والخدمة غالبًا مستقرة
2598,Vodafone Egypt,Arabic,Highly Negative,1,Mansoura,36-45,Parent,Fiber Internet,2026-02-22 00:32,مفيش خدمة تقريبًا في Giza، بصراحة والتجربة كويسة
6487,Orange Egypt,English,Highly Positive,5,Assiut,26-35,Remote Worker,Fiber Internet,2026-04-09 17:53,اتصال مستقر جدا in Ismailia on Mobile Data and it works for daily use.
8381,Etisalat Egypt,English,Highly Positive,5,Cairo,26-35,Elderly User,Mobile Plan,2025-08-24 18:38,Very stable connection in Port Said 🙂 and I have no major complaints.
6684,Orange Egypt,English,Highly Positive,5,Aswan,46-60,Remote Worker,Home Internet,2026-03-19 13:28,Great value overall in Giza age 36-45 though peak hours are rough.
1574,Vodafone Egypt,English,Negative,2,Ismailia,26-35,Elderly User,Fiber Internet,2025-08-11 02:08,Internet drops often in Tanta honestly but it could improve.
1983,Vodafone Egypt,Arabic,Positive,4,Assiut,46-60,Heavy User,Fiber Internet,2026-03-14 05:52,التطبيق مفيد وسهل في Port Said، على Mobile Plan والتجربة كويسة
6176,Orange Egypt,English,Neutral,3,Giza,18-25,Remote Worker,Mobile Data,2025-10-25 15:20,Some good points and some issues in Giza 🙂 but it could improve.
536,Vodafone Egypt,Arabic,Positive,4,Luxor,36-45,Parent,Mobile Plan,2025-04-16 07:44,الخدمة مستقرة بشكل عام في Tanta، 🙂 أوقات بيبقى فيه بطء
8343,Etisalat Egypt,English,Neutral,3,Cairo,18-25,Gamer,Mobile Plan,2025-03-05 08:18,It gets the job done in Tanta age 18-25 and it works for daily use.
3067,WE Telecom Egypt,Arabic,Neutral,3,Aswan,46-60,Elderly User,Fiber Internet,2025-04-21 04:38,فيه مميزات وعيوب في Luxor، سنّي 36-45 والتجربة كويسة
2398,Vodafone Egypt,Arabic,Neutral,3,Aswan,18-25,Heavy User,Mobile Plan,2025-07-22 13:42,الخدمة عادية في Tanta، سنّي 26-35 لكن محتاج تحسين بسيط
8614,Etisalat Egypt,Arabic,Positive,4,Assiut,46-60,Student,Fiber Internet,2026-06-13 11:25,الخدمة مستقرة بشكل عام في Luxor، 🙂 لكن محتاج تحسين بسيط
4154,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,46-60,Remote Worker,Mobile Plan,2026-02-17 20:50,النت ممتاز جدًا في Aswan، على Fiber Internet والتجربة كويسة
1454,Vodafone Egypt,Arabic,Positive,4,Mansoura,18-25,Casual Customer,Mobile Plan,2026-06-22 16:41,الخدمة مستقرة بشكل عام في Cairo، أنا Business User والتجربة كويسة
6833,Orange Egypt,Arabic,Neutral,3,Cairo,18-25,Gamer,Mobile Plan,2025-05-06 21:23,لا حلوة ولا وحشة في Luxor، 🙂 والخدمة غالبًا مستقرة
2315,Vodafone Egypt,Arabic,Positive,4,Port Said,26-35,Parent,Home Internet,2026-04-06 09:54,التطبيق مفيد وسهل في Tanta، يعني أوقات بيبقى فيه بطء
7997,Etisalat Egypt,Arabic,Highly Positive,5,Assiut,36-45,Casual Customer,Mobile Plan,2025-12-23 21:17,المكالمات واضحة جدًا في Port Said، على Home Internet بس فيه شوية مشاكل
8066,Etisalat Egypt,English,Highly Positive,5,Port Said,18-25,Remote Worker,Fiber Internet,2026-03-08 21:37,جودة شبكة ممتازة in Luxor age 26-35 and the experience is fair.
6889,Orange Egypt,English,Positive,4,Giza,46-60,Casual Customer,Mobile Plan,2025-09-04 03:40,Support was helpful in Giza age 36-45 and the experience is fair.
8380,Etisalat Egypt,Arabic,Positive,4,Luxor,46-60,Student,Mobile Data,2025-07-01 05:30,الخدمة مستقرة بشكل عام في Aswan، 🙂 والخدمة غالبًا مستقرة
3037,WE Telecom Egypt,English,Highly Positive,5,Aswan,26-35,Gamer,Home Internet,2025-06-28 04:05,جودة شبكة ممتازة in Tanta as a business user and it works for daily use.
6290,Orange Egypt,Arabic,Highly Positive,5,Alexandria,18-25,Business User,Mobile Data,2025-07-11 03:49,خدمة محترمة بصراحة في Assiut، بصراحة أوقات بيبقى فيه بطء
